ID,ns,score,E.C.
ID45,45,0.8433116665915321,OMICRON-LyCov555
ID46,46,0.8560667235604952,OMICRON-LyCov555
ID47,47,0.8572577267247552,OMICRON-LyCov555
ID48,48,0.8530210421938582,OMICRON-LyCov555
ID49,49,0.8629788000888948,OMICRON-LyCov555
ID50,50,0.8251009912490436,OMICRON-LyCov555
ID51,51,0.8021092693537386,OMICRON-LyCov555
ID52,52,0.8281125429844932,OMICRON-LyCov555
ID53,53,0.8343065544765894,OMICRON-LyCov555
ID54,54,0.8271473736221951,OMICRON-LyCov555
ID55,55,0.8486081064273513,OMICRON-LyCov555
ID56,56,0.8334559573393084,OMICRON-LyCov555
ID57,57,0.8330457497501388,OMICRON-LyCov555
ID58,58,0.8376286711387543,OMICRON-LyCov555
ID59,59,0.8055237367109624,OMICRON-LyCov555
ID60,60,0.8625122657138661,OMICRON-LyCov555
ID61,61,0.8353579365989021,OMICRON-LyCov555
ID62,62,0.8363500160948315,OMICRON-LyCov555
ID63,63,0.8202206384077874,OMICRON-LyCov555
ID64,64,0.8644569754859227,OMICRON-LyCov555
ID65,65,0.8508687700243067,OMICRON-LyCov555
ID66,66,0.8307781075880897,OMICRON-LyCov555
ID67,67,0.8797469662490421,OMICRON-LyCov555
ID68,68,0.875870510789988,OMICRON-LyCov555
ID69,69,0.8777156508384611,OMICRON-LyCov555
ID70,70,0.852590605301661,OMICRON-LyCov555
ID71,71,0.8815595121104192,OMICRON-LyCov555
ID72,72,0.8312781643574104,OMICRON-LyCov555
ID73,73,0.8650240096769924,OMICRON-LyCov555
ID74,74,0.8725266794605684,OMICRON-LyCov555
ID75,75,0.8296605917635805,OMICRON-LyCov555
ID76,76,0.8530727324333319,OMICRON-LyCov555
ID77,77,0.8626085722560211,OMICRON-LyCov555
ID78,78,0.8710120652283747,OMICRON-LyCov555
ID79,79,0.8679591568034294,OMICRON-LyCov555
ID80,80,0.8586186076703806,OMICRON-LyCov555
ID81,81,0.8712289912157978,OMICRON-LyCov555
ID82,82,0.831963997781011,OMICRON-LyCov555
ID83,83,0.8582986672902234,OMICRON-LyCov555
ID84,84,0.8890138652227112,OMICRON-LyCov555
