ID,ns,score,E.C.
ID15,15,0.9760878360709104,OMICRON-SOTROVIMAB
ID16,16,0.9785505461639978,OMICRON-SOTROVIMAB
ID17,17,0.9893884622581696,OMICRON-SOTROVIMAB
ID18,18,0.98511527534053,OMICRON-SOTROVIMAB
ID19,19,0.9801112327151884,OMICRON-SOTROVIMAB
ID20,20,0.9839942774139252,OMICRON-SOTROVIMAB
ID21,21,0.9907654821411744,OMICRON-SOTROVIMAB
ID22,22,0.9902059073716152,OMICRON-SOTROVIMAB
ID23,23,0.9900196814214204,OMICRON-SOTROVIMAB
ID24,24,0.9692384650184817,OMICRON-SOTROVIMAB
ID25,25,0.9826471056361372,OMICRON-SOTROVIMAB
ID26,26,0.9772514604092284,OMICRON-SOTROVIMAB
ID27,27,0.9891994451544658,OMICRON-SOTROVIMAB
ID28,28,0.9810450211688174,OMICRON-SOTROVIMAB
ID29,29,0.9454000530561072,OMICRON-SOTROVIMAB
ID30,30,0.9930287392172272,OMICRON-SOTROVIMAB
ID31,31,0.975871196916426,OMICRON-SOTROVIMAB
ID32,32,0.9882098365749707,OMICRON-SOTROVIMAB
ID33,33,0.988155905039196,OMICRON-SOTROVIMAB
ID34,34,0.9874008985528768,OMICRON-SOTROVIMAB
ID35,35,0.9787884260054216,OMICRON-SOTROVIMAB
ID36,36,0.973856547023347,OMICRON-SOTROVIMAB
ID37,37,0.9869511655907384,OMICRON-SOTROVIMAB
ID38,38,0.9776253675792296,OMICRON-SOTROVIMAB
ID39,39,0.9798644703048428,OMICRON-SOTROVIMAB
ID40,40,0.9488870015975448,OMICRON-SOTROVIMAB
ID41,41,0.9799539603186564,OMICRON-SOTROVIMAB
ID42,42,0.97159376863254,OMICRON-SOTROVIMAB
ID43,43,0.9819039491406146,OMICRON-SOTROVIMAB
ID44,44,0.987913945469589,OMICRON-SOTROVIMAB
ID45,45,0.9811417743932052,OMICRON-SOTROVIMAB
ID46,46,0.979637694450865,OMICRON-SOTROVIMAB
