ID,ns,score,E.C.
ID42,42,0.8034113576492995,DELTA-AZD8895
ID43,43,0.7675696759096323,DELTA-AZD8895
ID44,44,0.7638283341061035,DELTA-AZD8895
ID45,45,0.7674300557443203,DELTA-AZD8895
ID46,46,0.7888878218598442,DELTA-AZD8895
ID47,47,0.750895465033997,DELTA-AZD8895
ID48,48,0.7431659800662077,DELTA-AZD8895
ID49,49,0.7228896982966008,DELTA-AZD8895
ID50,50,0.757361593748403,DELTA-AZD8895
ID51,51,0.7724419278923756,DELTA-AZD8895
ID52,52,0.7171046095840802,DELTA-AZD8895
ID53,53,0.7237199788522796,DELTA-AZD8895
ID54,54,0.7239898566606109,DELTA-AZD8895
ID55,55,0.7453900128531551,DELTA-AZD8895
ID56,56,0.7594177616505801,DELTA-AZD8895
ID57,57,0.7639083163765489,DELTA-AZD8895
ID58,58,0.7120960818662657,DELTA-AZD8895
ID59,59,0.7557899413361101,DELTA-AZD8895
ID60,60,0.7292286977457243,DELTA-AZD8895
ID61,61,0.7471649880180186,DELTA-AZD8895
ID62,62,0.7239453743949266,DELTA-AZD8895
ID63,63,0.7716346085482999,DELTA-AZD8895
ID64,64,0.7327772011696184,DELTA-AZD8895
ID65,65,0.7326060266739621,DELTA-AZD8895
ID66,66,0.7623231191757921,DELTA-AZD8895
ID67,67,0.7562722100761997,DELTA-AZD8895
ID68,68,0.7491034475339818,DELTA-AZD8895
ID69,69,0.7414333549802944,DELTA-AZD8895
ID70,70,0.7026039017714575,DELTA-AZD8895
ID71,71,0.7085833116516027,DELTA-AZD8895
ID72,72,0.7119847631372771,DELTA-AZD8895
ID73,73,0.7822894133188004,DELTA-AZD8895
ID74,74,0.7281459316032151,DELTA-AZD8895
ID75,75,0.7183790283390579,DELTA-AZD8895
ID76,76,0.7552954272169248,DELTA-AZD8895
ID77,77,0.7183634273902507,DELTA-AZD8895
ID78,78,0.737285798923752,DELTA-AZD8895
ID79,79,0.7397912045640017,DELTA-AZD8895
ID80,80,0.6969006335565225,DELTA-AZD8895
ID81,81,0.7357259338647532,DELTA-AZD8895
ID82,82,0.7327671136041817,DELTA-AZD8895
ID83,83,0.695696339031651,DELTA-AZD8895
ID84,84,0.7087038311876762,DELTA-AZD8895
ID85,85,0.7573154911199441,DELTA-AZD8895
ID86,86,0.7320913413583497,DELTA-AZD8895
ID87,87,0.6913689613543211,DELTA-AZD8895
ID88,88,0.7280369506786792,DELTA-AZD8895
ID89,89,0.7160329809352568,DELTA-AZD8895
ID90,90,0.718700816575411,DELTA-AZD8895
ID91,91,0.7634016397778912,DELTA-AZD8895
ID92,92,0.7131367052736598,DELTA-AZD8895
ID93,93,0.7125095825270495,DELTA-AZD8895
ID94,94,0.7646981791137694,DELTA-AZD8895
ID95,95,0.6922471894499395,DELTA-AZD8895
ID96,96,0.6574996939493277,DELTA-AZD8895
ID97,97,0.7008072967937324,DELTA-AZD8895
ID98,98,0.7092075464151848,DELTA-AZD8895
ID99,99,0.6329253298484827,DELTA-AZD8895
ID100,100,0.7059160249406439,DELTA-AZD8895
ID0,0,0.999999155313469,OMICRON-AZD8895
ID1,1,0.9872732030462176,OMICRON-AZD8895
ID2,2,0.9354844375831788,OMICRON-AZD8895
ID3,3,0.9681035175125162,OMICRON-AZD8895
ID4,4,0.968635986088696,OMICRON-AZD8895
ID5,5,0.9614827334536488,OMICRON-AZD8895
ID6,6,0.9809435350300254,OMICRON-AZD8895
ID7,7,0.9530430505359186,OMICRON-AZD8895
ID8,8,0.9756369754960934,OMICRON-AZD8895
ID9,9,0.9347253388190012,OMICRON-AZD8895
ID10,10,0.9401330857034398,OMICRON-AZD8895
ID11,11,0.915675218183806,OMICRON-AZD8895
ID12,12,0.921757606680838,OMICRON-AZD8895
ID13,13,0.9383692276602146,OMICRON-AZD8895
ID14,14,0.9640239042269568,OMICRON-AZD8895
ID15,15,0.954765398603927,OMICRON-AZD8895
ID16,16,0.9270082654184824,OMICRON-AZD8895
ID17,17,0.9389019117275657,OMICRON-AZD8895
ID18,18,0.9446306826720988,OMICRON-AZD8895
ID19,19,0.9308698885597188,OMICRON-AZD8895
ID20,20,0.9138770980040332,OMICRON-AZD8895
ID21,21,0.8667034095432807,OMICRON-AZD8895
ID22,22,0.8807513919919628,OMICRON-AZD8895
ID23,23,0.7959927369954244,OMICRON-AZD8895
ID24,24,0.7753038998060333,OMICRON-AZD8895
ID25,25,0.7923346833413194,OMICRON-AZD8895
ID26,26,0.7614565460156429,OMICRON-AZD8895
ID27,27,0.911265867996141,OMICRON-AZD8895
ID28,28,0.8694237711008675,OMICRON-AZD8895
ID29,29,0.8599449814541024,OMICRON-AZD8895
ID30,30,0.8918308351885753,OMICRON-AZD8895
